Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Gost -5 utakmica'], Accuracy: 0.5079, Spearman: 0.7624
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Gost -5 utakmica'], Accuracy: 0.5500, Spearman: 0.7308
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Gost -5 utakmica'], Accuracy: 0.5158, Spearman: 0.5729
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Gost -5 utakmica'], Accuracy: 0.4737, Spearman: 0.5985
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Forma Domacina Nova'], Accuracy: 0.5000, Spearman: 0.6211
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Forma Domacina Nova'], Accuracy: 0.4816, Spearman: 0.7383
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Forma Domacina Nova'], Accuracy: 0.5526, Spearman: 0.6827
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Forma Domacina Nova'], Accuracy: 0.5395, Spearman: 0.4887
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Forma Domacina Nova'], Accuracy: 0.4895, Spearman: 0.6391
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Forma Gosta Nova'], Accuracy: 0.5237, Spearman: 0.7068
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Forma Gosta Nova'], Accuracy: 0.5211, Spearman: 0.7774
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Forma Gosta Nova'], Accuracy: 0.5553, Spearman: 0.7293
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Forma Gosta Nova'], Accuracy: 0.5526, Spearman: 0.7068
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Forma Gosta Nova'], Accuracy: 0.4553, Spearman: 0.7654
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Dani od zadnjeg meca'], Accuracy: 0.5184, Spearman: 0.7068
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Dani od zadnjeg meca'], Accuracy: 0.5079, Spearman: 0.7684
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Dani od zadnjeg meca'], Accuracy: 0.4737, Spearman: 0.4376
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Dani od zadnjeg meca'], Accuracy: 0.5158, Spearman: 0.6075
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Dani od zadnjeg meca'], Accuracy: 0.4158, Spearman: 0.6932
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Dani od zadnjeg meca reset'], Accuracy: 0.5158, Spearman: 0.6617
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Dani od zadnjeg meca reset'], Accuracy: 0.5079, Spearman: 0.7714
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Dani od zadnjeg meca reset'], Accuracy: 0.4816, Spearman: 0.4526
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Dani od zadnjeg meca reset'], Accuracy: 0.5132, Spearman: 0.6496
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Season', 'Dani od zadnjeg meca reset'], Accuracy: 0.4184, Spearman: 0.6677
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Novi u Ligi Gost'], Accuracy: 0.5211, Spearman: 0.7098
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Novi u Ligi Gost'], Accuracy: 0.5289, Spearman: 0.7624
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Novi u Ligi Gost'], Accuracy: 0.5579, Spearman: 0.6286
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Novi u Ligi Gost'], Accuracy: 0.5079, Spearman: 0.6481
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Novi u Ligi Gost'], Accuracy: 0.5158, Spearman: 0.7173
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Domacina Numericki'], Accuracy: 0.5158, Spearman: 0.6391
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Domacina Numericki'], Accuracy: 0.5342, Spearman: 0.8045
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Domacina Numericki'], Accuracy: 0.5368, Spearman: 0.8331
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Domacina Numericki'], Accuracy: 0.5211, Spearman: 0.7293
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Domacina Numericki'], Accuracy: 0.4947, Spearman: 0.7880
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Gosta Numericki'], Accuracy: 0.5368, Spearman: 0.7654
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Gosta Numericki'], Accuracy: 0.5421, Spearman: 0.7850
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Gosta Numericki'], Accuracy: 0.5526, Spearman: 0.7624
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Gosta Numericki'], Accuracy: 0.5053, Spearman: 0.7083
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Gosta Numericki'], Accuracy: 0.4737, Spearman: 0.7263
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Otezana Forma Domacina'], Accuracy: 0.5079, Spearman: 0.6331
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Otezana Forma Domacina'], Accuracy: 0.5342, Spearman: 0.7940
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Otezana Forma Domacina'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Otezana Forma Domacina'], Accuracy: 0.5026, Spearman: 0.6752
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Otezana Forma Domacina'], Accuracy: 0.4211, Spearman: 0.7068
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Otezana Forma Gosta'], Accuracy: 0.5237, Spearman: 0.7699
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Otezana Forma Gosta'], Accuracy: 0.5368, Spearman: 0.7789
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Otezana Forma Gosta'], Accuracy: 0.5237, Spearman: 0.7729
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Otezana Forma Gosta'], Accuracy: 0.5184, Spearman: 0.7504
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Otezana Forma Gosta'], Accuracy: 0.4895, Spearman: 0.7789
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -1 utakmica'], Accuracy: 0.5237, Spearman: 0.6226
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -1 utakmica'], Accuracy: 0.5421, Spearman: 0.7910
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -1 utakmica'], Accuracy: 0.5553, Spearman: 0.8556
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -1 utakmica'], Accuracy: 0.5105, Spearman: 0.6571
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -1 utakmica'], Accuracy: 0.4658, Spearman: 0.6842
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -2 utakmica'], Accuracy: 0.5263, Spearman: 0.6812
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -2 utakmica'], Accuracy: 0.5342, Spearman: 0.7985
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -2 utakmica'], Accuracy: 0.5526, Spearman: 0.7925
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -2 utakmica'], Accuracy: 0.5132, Spearman: 0.6677
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -2 utakmica'], Accuracy: 0.4658, Spearman: 0.6256
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -3 utakmica'], Accuracy: 0.5158, Spearman: 0.7158
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -3 utakmica'], Accuracy: 0.5316, Spearman: 0.7759
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -3 utakmica'], Accuracy: 0.5526, Spearman: 0.7925
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -3 utakmica'], Accuracy: 0.5000, Spearman: 0.6647
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -3 utakmica'], Accuracy: 0.4658, Spearman: 0.6331
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -4 utakmica'], Accuracy: 0.5237, Spearman: 0.6571
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -4 utakmica'], Accuracy: 0.5368, Spearman: 0.7895
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -4 utakmica'], Accuracy: 0.5526, Spearman: 0.7925
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -4 utakmica'], Accuracy: 0.5026, Spearman: 0.6241
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -4 utakmica'], Accuracy: 0.4763, Spearman: 0.6647
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -5 utakmica'], Accuracy: 0.5184, Spearman: 0.6617
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -5 utakmica'], Accuracy: 0.5342, Spearman: 0.7970
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -5 utakmica'], Accuracy: 0.5579, Spearman: 0.8541
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -5 utakmica'], Accuracy: 0.5105, Spearman: 0.6962
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Domacin -5 utakmica'], Accuracy: 0.4816, Spearman: 0.6812
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -1 utakmica'], Accuracy: 0.5026, Spearman: 0.6977
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -1 utakmica'], Accuracy: 0.5474, Spearman: 0.7729
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -1 utakmica'], Accuracy: 0.5553, Spearman: 0.6451
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -1 utakmica'], Accuracy: 0.5342, Spearman: 0.7383
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -1 utakmica'], Accuracy: 0.4474, Spearman: 0.6451
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -2 utakmica'], Accuracy: 0.5184, Spearman: 0.7098
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -2 utakmica'], Accuracy: 0.5395, Spearman: 0.7865
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -2 utakmica'], Accuracy: 0.5553, Spearman: 0.9594
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -2 utakmica'], Accuracy: 0.5184, Spearman: 0.6436
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -2 utakmica'], Accuracy: 0.4947, Spearman: 0.6902
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -3 utakmica'], Accuracy: 0.5263, Spearman: 0.6707
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -3 utakmica'], Accuracy: 0.5368, Spearman: 0.7970
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -3 utakmica'], Accuracy: 0.5579, Spearman: 0.7398
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -3 utakmica'], Accuracy: 0.5342, Spearman: 0.6827
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -3 utakmica'], Accuracy: 0.4526, Spearman: 0.6211
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -4 utakmica'], Accuracy: 0.5289, Spearman: 0.6872
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -4 utakmica'], Accuracy: 0.5368, Spearman: 0.7714
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -4 utakmica'], Accuracy: 0.5579, Spearman: 0.9549
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -4 utakmica'], Accuracy: 0.5105, Spearman: 0.6827
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -4 utakmica'], Accuracy: 0.4684, Spearman: 0.7023
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -5 utakmica'], Accuracy: 0.5158, Spearman: 0.6872
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -5 utakmica'], Accuracy: 0.5316, Spearman: 0.7895
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -5 utakmica'], Accuracy: 0.5526, Spearman: 0.8195
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -5 utakmica'], Accuracy: 0.4947, Spearman: 0.5910
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Gost -5 utakmica'], Accuracy: 0.5158, Spearman: 0.7609
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Domacina Nova'], Accuracy: 0.5237, Spearman: 0.7068
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Domacina Nova'], Accuracy: 0.4947, Spearman: 0.7549
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Domacina Nova'], Accuracy: 0.5553, Spearman: 0.7549
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Domacina Nova'], Accuracy: 0.5421, Spearman: 0.5308
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Domacina Nova'], Accuracy: 0.4921, Spearman: 0.5895
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Gosta Nova'], Accuracy: 0.5158, Spearman: 0.6226
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Gosta Nova'], Accuracy: 0.5447, Spearman: 0.7323
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Gosta Nova'], Accuracy: 0.5605, Spearman: 0.7398
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Gosta Nova'], Accuracy: 0.5474, Spearman: 0.6842
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Forma Gosta Nova'], Accuracy: 0.4868, Spearman: 0.7654
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Dani od zadnjeg meca'], Accuracy: 0.4974, Spearman: 0.6316
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Dani od zadnjeg meca'], Accuracy: 0.5395, Spearman: 0.7789
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Dani od zadnjeg meca'], Accuracy: 0.4737, Spearman: 0.4376
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Dani od zadnjeg meca'], Accuracy: 0.5132, Spearman: 0.6872
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Dani od zadnjeg meca'], Accuracy: 0.4316, Spearman: 0.7113
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Dani od zadnjeg meca reset'], Accuracy: 0.5211, Spearman: 0.6316
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Dani od zadnjeg meca reset'], Accuracy: 0.5395, Spearman: 0.7744
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Dani od zadnjeg meca reset'], Accuracy: 0.5000, Spearman: 0.6391
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Dani od zadnjeg meca reset'], Accuracy: 0.5263, Spearman: 0.6451
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Domaci', 'Dani od zadnjeg meca reset'], Accuracy: 0.4316, Spearman: 0.7188
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Forma Domacina Numericki'], Accuracy: 0.5132, Spearman: 0.7368
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Forma Domacina Numericki'], Accuracy: 0.5316, Spearman: 0.7880
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Forma Domacina Numericki'], Accuracy: 0.5474, Spearman: 0.8887
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Forma Domacina Numericki'], Accuracy: 0.5105, Spearman: 0.6737
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Forma Domacina Numericki'], Accuracy: 0.4447, Spearman: 0.8361
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Forma Gosta Numericki'], Accuracy: 0.5289, Spearman: 0.8466
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Forma Gosta Numericki'], Accuracy: 0.5395, Spearman: 0.7865
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Forma Gosta Numericki'], Accuracy: 0.5553, Spearman: 0.7895
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Forma Gosta Numericki'], Accuracy: 0.5132, Spearman: 0.7489
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Forma Gosta Numericki'], Accuracy: 0.4737, Spearman: 0.7729
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Otezana Forma Domacina'], Accuracy: 0.5289, Spearman: 0.6917
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Otezana Forma Domacina'], Accuracy: 0.5316, Spearman: 0.7774
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Otezana Forma Domacina'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Otezana Forma Domacina'], Accuracy: 0.4974, Spearman: 0.7083
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Otezana Forma Domacina'], Accuracy: 0.4263, Spearman: 0.6165
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Otezana Forma Gosta'], Accuracy: 0.5316, Spearman: 0.7594
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Otezana Forma Gosta'], Accuracy: 0.5395, Spearman: 0.7895
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Otezana Forma Gosta'], Accuracy: 0.5237, Spearman: 0.7699
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Otezana Forma Gosta'], Accuracy: 0.5158, Spearman: 0.7534
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Otezana Forma Gosta'], Accuracy: 0.4763, Spearman: 0.7624
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Domacin -1 utakmica'], Accuracy: 0.5132, Spearman: 0.7684
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Domacin -1 utakmica'], Accuracy: 0.5342, Spearman: 0.7895
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Domacin -1 utakmica'], Accuracy: 0.5526, Spearman: 0.7293
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Domacin -1 utakmica'], Accuracy: 0.5105, Spearman: 0.6075
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Domacin -1 utakmica'], Accuracy: 0.4553, Spearman: 0.7865
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Domacin -2 utakmica'], Accuracy: 0.5421, Spearman: 0.6707
Model: Logistic Regression, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Domacin -2 utakmica'], Accuracy: 0.5342, Spearman: 0.7805
Model: SVC, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Domacin -2 utakmica'], Accuracy: 0.5500, Spearman: 0.8211
Model: Gradient Boosting, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Domacin -2 utakmica'], Accuracy: 0.5132, Spearman: 0.6361
Model: KNN, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Domacin -2 utakmica'], Accuracy: 0.4421, Spearman: 0.7128
Model: Random Forest, Features: ['HomeTeam', 'AwayTeam', 'Referee', 'B365D', 'Novi u Ligi Gost', 'Domacin -3 utakmica'], Accuracy: 0.5263, Spearman: 0.7008
