Model: SVC, Features: ['HomeTeam', 'Month', 'Forma Gosta Numericki'], Accuracy: 0.5447, Spearman: 0.8226
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Forma Gosta Numericki'], Accuracy: 0.5500, Spearman: 0.7353
Model: KNN, Features: ['HomeTeam', 'Month', 'Forma Gosta Numericki'], Accuracy: 0.4605, Spearman: 0.6571
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Otezana Forma Domacina'], Accuracy: 0.3842, Spearman: 0.2105
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Otezana Forma Domacina'], Accuracy: 0.5132, Spearman: 0.5248
Model: SVC, Features: ['HomeTeam', 'Month', 'Otezana Forma Domacina'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Otezana Forma Domacina'], Accuracy: 0.4868, Spearman: 0.5639
Model: KNN, Features: ['HomeTeam', 'Month', 'Otezana Forma Domacina'], Accuracy: 0.4000, Spearman: 0.6707
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Otezana Forma Gosta'], Accuracy: 0.4868, Spearman: 0.5910
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Otezana Forma Gosta'], Accuracy: 0.5421, Spearman: 0.7579
Model: SVC, Features: ['HomeTeam', 'Month', 'Otezana Forma Gosta'], Accuracy: 0.5184, Spearman: 0.7218
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Otezana Forma Gosta'], Accuracy: 0.5237, Spearman: 0.8511
Model: KNN, Features: ['HomeTeam', 'Month', 'Otezana Forma Gosta'], Accuracy: 0.4711, Spearman: 0.7353
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Domacin -1 utakmica'], Accuracy: 0.4500, Spearman: 0.6391
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Domacin -1 utakmica'], Accuracy: 0.5158, Spearman: 0.5865
Model: SVC, Features: ['HomeTeam', 'Month', 'Domacin -1 utakmica'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Domacin -1 utakmica'], Accuracy: 0.5132, Spearman: 0.6481
Model: KNN, Features: ['HomeTeam', 'Month', 'Domacin -1 utakmica'], Accuracy: 0.4553, Spearman: 0.5519
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Domacin -2 utakmica'], Accuracy: 0.4632, Spearman: 0.4632
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Domacin -2 utakmica'], Accuracy: 0.5053, Spearman: 0.5489
Model: SVC, Features: ['HomeTeam', 'Month', 'Domacin -2 utakmica'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Domacin -2 utakmica'], Accuracy: 0.4974, Spearman: 0.5158
Model: KNN, Features: ['HomeTeam', 'Month', 'Domacin -2 utakmica'], Accuracy: 0.4237, Spearman: 0.4496
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Domacin -3 utakmica'], Accuracy: 0.4947, Spearman: 0.6917
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Domacin -3 utakmica'], Accuracy: 0.5184, Spearman: 0.6316
Model: SVC, Features: ['HomeTeam', 'Month', 'Domacin -3 utakmica'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Domacin -3 utakmica'], Accuracy: 0.5079, Spearman: 0.6165
Model: KNN, Features: ['HomeTeam', 'Month', 'Domacin -3 utakmica'], Accuracy: 0.4184, Spearman: 0.4090
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Domacin -4 utakmica'], Accuracy: 0.4474, Spearman: 0.4692
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Domacin -4 utakmica'], Accuracy: 0.5237, Spearman: 0.5444
Model: SVC, Features: ['HomeTeam', 'Month', 'Domacin -4 utakmica'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Domacin -4 utakmica'], Accuracy: 0.5053, Spearman: 0.4090
Model: KNN, Features: ['HomeTeam', 'Month', 'Domacin -4 utakmica'], Accuracy: 0.4237, Spearman: 0.4060
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Domacin -5 utakmica'], Accuracy: 0.4711, Spearman: 0.5774
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Domacin -5 utakmica'], Accuracy: 0.5237, Spearman: 0.6526
Model: SVC, Features: ['HomeTeam', 'Month', 'Domacin -5 utakmica'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Domacin -5 utakmica'], Accuracy: 0.5053, Spearman: 0.6361
Model: KNN, Features: ['HomeTeam', 'Month', 'Domacin -5 utakmica'], Accuracy: 0.4474, Spearman: 0.5835
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Gost -1 utakmica'], Accuracy: 0.4605, Spearman: 0.6286
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Gost -1 utakmica'], Accuracy: 0.5474, Spearman: 0.6932
Model: SVC, Features: ['HomeTeam', 'Month', 'Gost -1 utakmica'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Gost -1 utakmica'], Accuracy: 0.5500, Spearman: 0.7083
Model: KNN, Features: ['HomeTeam', 'Month', 'Gost -1 utakmica'], Accuracy: 0.4553, Spearman: 0.6692
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Gost -2 utakmica'], Accuracy: 0.5053, Spearman: 0.6767
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Gost -2 utakmica'], Accuracy: 0.5237, Spearman: 0.7429
Model: SVC, Features: ['HomeTeam', 'Month', 'Gost -2 utakmica'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Gost -2 utakmica'], Accuracy: 0.5053, Spearman: 0.5263
Model: KNN, Features: ['HomeTeam', 'Month', 'Gost -2 utakmica'], Accuracy: 0.4289, Spearman: 0.5429
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Gost -3 utakmica'], Accuracy: 0.4868, Spearman: 0.7744
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Gost -3 utakmica'], Accuracy: 0.5368, Spearman: 0.7098
Model: SVC, Features: ['HomeTeam', 'Month', 'Gost -3 utakmica'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Gost -3 utakmica'], Accuracy: 0.5211, Spearman: 0.6752
Model: KNN, Features: ['HomeTeam', 'Month', 'Gost -3 utakmica'], Accuracy: 0.4184, Spearman: 0.5669
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Gost -4 utakmica'], Accuracy: 0.4474, Spearman: 0.5639
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Gost -4 utakmica'], Accuracy: 0.5237, Spearman: 0.7564
Model: SVC, Features: ['HomeTeam', 'Month', 'Gost -4 utakmica'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Gost -4 utakmica'], Accuracy: 0.4947, Spearman: 0.6647
Model: KNN, Features: ['HomeTeam', 'Month', 'Gost -4 utakmica'], Accuracy: 0.4237, Spearman: 0.5173
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Gost -5 utakmica'], Accuracy: 0.4368, Spearman: 0.6797
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Gost -5 utakmica'], Accuracy: 0.5316, Spearman: 0.7383
Model: SVC, Features: ['HomeTeam', 'Month', 'Gost -5 utakmica'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Gost -5 utakmica'], Accuracy: 0.5079, Spearman: 0.6842
Model: KNN, Features: ['HomeTeam', 'Month', 'Gost -5 utakmica'], Accuracy: 0.4316, Spearman: 0.5143
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Forma Domacina Nova'], Accuracy: 0.4316, Spearman: 0.6436
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Forma Domacina Nova'], Accuracy: 0.4763, Spearman: 0.7278
Model: SVC, Features: ['HomeTeam', 'Month', 'Forma Domacina Nova'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Forma Domacina Nova'], Accuracy: 0.4789, Spearman: 0.3519
Model: KNN, Features: ['HomeTeam', 'Month', 'Forma Domacina Nova'], Accuracy: 0.4421, Spearman: 0.5789
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Forma Gosta Nova'], Accuracy: 0.4895, Spearman: 0.8256
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Forma Gosta Nova'], Accuracy: 0.5368, Spearman: 0.7729
Model: SVC, Features: ['HomeTeam', 'Month', 'Forma Gosta Nova'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Forma Gosta Nova'], Accuracy: 0.5000, Spearman: 0.6466
Model: KNN, Features: ['HomeTeam', 'Month', 'Forma Gosta Nova'], Accuracy: 0.4605, Spearman: 0.6421
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Dani od zadnjeg meca'], Accuracy: 0.4789, Spearman: 0.5865
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Dani od zadnjeg meca'], Accuracy: 0.5132, Spearman: 0.6617
Model: SVC, Features: ['HomeTeam', 'Month', 'Dani od zadnjeg meca'], Accuracy: 0.4763, Spearman: 0.6030
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Dani od zadnjeg meca'], Accuracy: 0.5079, Spearman: 0.5579
Model: KNN, Features: ['HomeTeam', 'Month', 'Dani od zadnjeg meca'], Accuracy: 0.4342, Spearman: 0.4692
Model: Random Forest, Features: ['HomeTeam', 'Month', 'Dani od zadnjeg meca reset'], Accuracy: 0.4737, Spearman: 0.5594
Model: Logistic Regression, Features: ['HomeTeam', 'Month', 'Dani od zadnjeg meca reset'], Accuracy: 0.5079, Spearman: 0.6857
Model: SVC, Features: ['HomeTeam', 'Month', 'Dani od zadnjeg meca reset'], Accuracy: 0.4789, Spearman: 0.9774
Model: Gradient Boosting, Features: ['HomeTeam', 'Month', 'Dani od zadnjeg meca reset'], Accuracy: 0.5053, Spearman: 0.5564
Model: KNN, Features: ['HomeTeam', 'Month', 'Dani od zadnjeg meca reset'], Accuracy: 0.4368, Spearman: 0.5308
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Novi u Ligi Domaci'], Accuracy: 0.4632, Spearman: 0.6737
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Novi u Ligi Domaci'], Accuracy: 0.4526, Spearman: 0.8481
Model: SVC, Features: ['HomeTeam', 'Season', 'Novi u Ligi Domaci'], Accuracy: 0.4789, Spearman: 0.7654
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Novi u Ligi Domaci'], Accuracy: 0.4868, Spearman: 0.8316
Model: KNN, Features: ['HomeTeam', 'Season', 'Novi u Ligi Domaci'], Accuracy: 0.4000, Spearman: 0.6135
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Novi u Ligi Gost'], Accuracy: 0.4105, Spearman: 0.4451
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Novi u Ligi Gost'], Accuracy: 0.4605, Spearman: 0.8391
Model: SVC, Features: ['HomeTeam', 'Season', 'Novi u Ligi Gost'], Accuracy: 0.5263, Spearman: 0.7383
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Novi u Ligi Gost'], Accuracy: 0.5263, Spearman: 0.8331
Model: KNN, Features: ['HomeTeam', 'Season', 'Novi u Ligi Gost'], Accuracy: 0.4158, Spearman: 0.5383
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Forma Domacina Numericki'], Accuracy: 0.3974, Spearman: -0.1068
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Forma Domacina Numericki'], Accuracy: 0.4500, Spearman: 0.5278
Model: SVC, Features: ['HomeTeam', 'Season', 'Forma Domacina Numericki'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Forma Domacina Numericki'], Accuracy: 0.4789, Spearman: 0.4241
Model: KNN, Features: ['HomeTeam', 'Season', 'Forma Domacina Numericki'], Accuracy: 0.4211, Spearman: 0.2617
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Forma Gosta Numericki'], Accuracy: 0.4500, Spearman: 0.7835
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Forma Gosta Numericki'], Accuracy: 0.5053, Spearman: 0.8000
Model: SVC, Features: ['HomeTeam', 'Season', 'Forma Gosta Numericki'], Accuracy: 0.5421, Spearman: 0.8256
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Forma Gosta Numericki'], Accuracy: 0.5421, Spearman: 0.7263
Model: KNN, Features: ['HomeTeam', 'Season', 'Forma Gosta Numericki'], Accuracy: 0.4474, Spearman: 0.7940
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Otezana Forma Domacina'], Accuracy: 0.3553, Spearman: 0.0496
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Otezana Forma Domacina'], Accuracy: 0.4553, Spearman: 0.4932
Model: SVC, Features: ['HomeTeam', 'Season', 'Otezana Forma Domacina'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Otezana Forma Domacina'], Accuracy: 0.4789, Spearman: 0.5459
Model: KNN, Features: ['HomeTeam', 'Season', 'Otezana Forma Domacina'], Accuracy: 0.4237, Spearman: 0.7519
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Otezana Forma Gosta'], Accuracy: 0.4500, Spearman: 0.7729
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Otezana Forma Gosta'], Accuracy: 0.5026, Spearman: 0.7383
Model: SVC, Features: ['HomeTeam', 'Season', 'Otezana Forma Gosta'], Accuracy: 0.5237, Spearman: 0.7429
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Otezana Forma Gosta'], Accuracy: 0.5474, Spearman: 0.7955
Model: KNN, Features: ['HomeTeam', 'Season', 'Otezana Forma Gosta'], Accuracy: 0.4684, Spearman: 0.6947
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Domacin -1 utakmica'], Accuracy: 0.4553, Spearman: 0.4226
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Domacin -1 utakmica'], Accuracy: 0.4526, Spearman: 0.2526
Model: SVC, Features: ['HomeTeam', 'Season', 'Domacin -1 utakmica'], Accuracy: 0.4974, Spearman: 0.2496
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Domacin -1 utakmica'], Accuracy: 0.5132, Spearman: 0.4421
Model: KNN, Features: ['HomeTeam', 'Season', 'Domacin -1 utakmica'], Accuracy: 0.4579, Spearman: 0.5519
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Domacin -2 utakmica'], Accuracy: 0.4447, Spearman: 0.2120
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Domacin -2 utakmica'], Accuracy: 0.4500, Spearman: 0.4632
Model: SVC, Features: ['HomeTeam', 'Season', 'Domacin -2 utakmica'], Accuracy: 0.5158, Spearman: 0.4571
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Domacin -2 utakmica'], Accuracy: 0.5000, Spearman: 0.2120
Model: KNN, Features: ['HomeTeam', 'Season', 'Domacin -2 utakmica'], Accuracy: 0.4132, Spearman: 0.2632
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Domacin -3 utakmica'], Accuracy: 0.4526, Spearman: 0.4692
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Domacin -3 utakmica'], Accuracy: 0.4553, Spearman: 0.6346
Model: SVC, Features: ['HomeTeam', 'Season', 'Domacin -3 utakmica'], Accuracy: 0.4895, Spearman: 0.5203
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Domacin -3 utakmica'], Accuracy: 0.5053, Spearman: 0.6120
Model: KNN, Features: ['HomeTeam', 'Season', 'Domacin -3 utakmica'], Accuracy: 0.4026, Spearman: 0.5323
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Domacin -4 utakmica'], Accuracy: 0.4474, Spearman: 0.3023
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Domacin -4 utakmica'], Accuracy: 0.4500, Spearman: 0.3895
Model: SVC, Features: ['HomeTeam', 'Season', 'Domacin -4 utakmica'], Accuracy: 0.5105, Spearman: 0.4737
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Domacin -4 utakmica'], Accuracy: 0.5053, Spearman: 0.5368
Model: KNN, Features: ['HomeTeam', 'Season', 'Domacin -4 utakmica'], Accuracy: 0.4053, Spearman: 0.4511
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Domacin -5 utakmica'], Accuracy: 0.4816, Spearman: 0.4451
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Domacin -5 utakmica'], Accuracy: 0.4553, Spearman: 0.1654
Model: SVC, Features: ['HomeTeam', 'Season', 'Domacin -5 utakmica'], Accuracy: 0.5132, Spearman: 0.6195
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Domacin -5 utakmica'], Accuracy: 0.4947, Spearman: 0.3053
Model: KNN, Features: ['HomeTeam', 'Season', 'Domacin -5 utakmica'], Accuracy: 0.4289, Spearman: 0.4722
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Gost -1 utakmica'], Accuracy: 0.4658, Spearman: 0.6090
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Gost -1 utakmica'], Accuracy: 0.4684, Spearman: 0.5083
Model: SVC, Features: ['HomeTeam', 'Season', 'Gost -1 utakmica'], Accuracy: 0.5289, Spearman: 0.5985
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Gost -1 utakmica'], Accuracy: 0.5368, Spearman: 0.7323
Model: KNN, Features: ['HomeTeam', 'Season', 'Gost -1 utakmica'], Accuracy: 0.4605, Spearman: 0.6000
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Gost -2 utakmica'], Accuracy: 0.4447, Spearman: 0.4135
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Gost -2 utakmica'], Accuracy: 0.4605, Spearman: 0.7353
Model: SVC, Features: ['HomeTeam', 'Season', 'Gost -2 utakmica'], Accuracy: 0.5026, Spearman: 0.5759
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Gost -2 utakmica'], Accuracy: 0.5158, Spearman: 0.7053
Model: KNN, Features: ['HomeTeam', 'Season', 'Gost -2 utakmica'], Accuracy: 0.4842, Spearman: 0.5293
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Gost -3 utakmica'], Accuracy: 0.4632, Spearman: 0.4602
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Gost -3 utakmica'], Accuracy: 0.4684, Spearman: 0.6827
Model: SVC, Features: ['HomeTeam', 'Season', 'Gost -3 utakmica'], Accuracy: 0.5105, Spearman: 0.6060
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Gost -3 utakmica'], Accuracy: 0.5132, Spearman: 0.6000
Model: KNN, Features: ['HomeTeam', 'Season', 'Gost -3 utakmica'], Accuracy: 0.4711, Spearman: 0.4180
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Gost -4 utakmica'], Accuracy: 0.4921, Spearman: 0.6075
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Gost -4 utakmica'], Accuracy: 0.4632, Spearman: 0.4902
Model: SVC, Features: ['HomeTeam', 'Season', 'Gost -4 utakmica'], Accuracy: 0.5316, Spearman: 0.5098
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Gost -4 utakmica'], Accuracy: 0.5026, Spearman: 0.6481
Model: KNN, Features: ['HomeTeam', 'Season', 'Gost -4 utakmica'], Accuracy: 0.4132, Spearman: 0.4316
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Gost -5 utakmica'], Accuracy: 0.4263, Spearman: 0.4707
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Gost -5 utakmica'], Accuracy: 0.4605, Spearman: 0.5383
Model: SVC, Features: ['HomeTeam', 'Season', 'Gost -5 utakmica'], Accuracy: 0.5184, Spearman: 0.5098
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Gost -5 utakmica'], Accuracy: 0.5132, Spearman: 0.6526
Model: KNN, Features: ['HomeTeam', 'Season', 'Gost -5 utakmica'], Accuracy: 0.4342, Spearman: 0.6556
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Forma Domacina Nova'], Accuracy: 0.3868, Spearman: 0.2977
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Forma Domacina Nova'], Accuracy: 0.4526, Spearman: 0.5459
Model: SVC, Features: ['HomeTeam', 'Season', 'Forma Domacina Nova'], Accuracy: 0.4868, Spearman: 0.5489
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Forma Domacina Nova'], Accuracy: 0.4868, Spearman: 0.4526
Model: KNN, Features: ['HomeTeam', 'Season', 'Forma Domacina Nova'], Accuracy: 0.3763, Spearman: 0.5248
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Forma Gosta Nova'], Accuracy: 0.4395, Spearman: 0.5549
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Forma Gosta Nova'], Accuracy: 0.5211, Spearman: 0.7774
Model: SVC, Features: ['HomeTeam', 'Season', 'Forma Gosta Nova'], Accuracy: 0.5237, Spearman: 0.6211
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Forma Gosta Nova'], Accuracy: 0.5211, Spearman: 0.6165
Model: KNN, Features: ['HomeTeam', 'Season', 'Forma Gosta Nova'], Accuracy: 0.4316, Spearman: 0.6797
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Dani od zadnjeg meca'], Accuracy: 0.4368, Spearman: 0.4827
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Dani od zadnjeg meca'], Accuracy: 0.4526, Spearman: 0.7579
Model: SVC, Features: ['HomeTeam', 'Season', 'Dani od zadnjeg meca'], Accuracy: 0.4763, Spearman: 0.6030
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Dani od zadnjeg meca'], Accuracy: 0.5000, Spearman: 0.6466
Model: KNN, Features: ['HomeTeam', 'Season', 'Dani od zadnjeg meca'], Accuracy: 0.4053, Spearman: 0.2887
Model: Random Forest, Features: ['HomeTeam', 'Season', 'Dani od zadnjeg meca reset'], Accuracy: 0.4184, Spearman: 0.4135
Model: Logistic Regression, Features: ['HomeTeam', 'Season', 'Dani od zadnjeg meca reset'], Accuracy: 0.4474, Spearman: 0.6241
Model: SVC, Features: ['HomeTeam', 'Season', 'Dani od zadnjeg meca reset'], Accuracy: 0.4763, Spearman: 0.4316
Model: Gradient Boosting, Features: ['HomeTeam', 'Season', 'Dani od zadnjeg meca reset'], Accuracy: 0.4974, Spearman: 0.5233
Model: KNN, Features: ['HomeTeam', 'Season', 'Dani od zadnjeg meca reset'], Accuracy: 0.4026, Spearman: 0.3038
Model: Random Forest, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Novi u Ligi Gost'], Accuracy: 0.5026, Spearman: 0.7880
Model: Logistic Regression, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Novi u Ligi Gost'], Accuracy: 0.5605, Spearman: 0.8436
Model: SVC, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Novi u Ligi Gost'], Accuracy: 0.5553, Spearman: 0.8421
Model: Gradient Boosting, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Novi u Ligi Gost'], Accuracy: 0.5053, Spearman: 0.8511
Model: KNN, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Novi u Ligi Gost'], Accuracy: 0.4711, Spearman: 0.6226
Model: Random Forest, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Forma Domacina Numericki'], Accuracy: 0.4658, Spearman: 0.4120
Model: Logistic Regression, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Forma Domacina Numericki'], Accuracy: 0.5184, Spearman: 0.8662
Model: SVC, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Forma Domacina Numericki'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Forma Domacina Numericki'], Accuracy: 0.4789, Spearman: 0.4496
Model: KNN, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Forma Domacina Numericki'], Accuracy: 0.4579, Spearman: 0.4000
Model: Random Forest, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Forma Gosta Numericki'], Accuracy: 0.4684, Spearman: 0.6872
Model: Logistic Regression, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Forma Gosta Numericki'], Accuracy: 0.5500, Spearman: 0.7759
Model: SVC, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Forma Gosta Numericki'], Accuracy: 0.5368, Spearman: 0.7414
Model: Gradient Boosting, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Forma Gosta Numericki'], Accuracy: 0.5289, Spearman: 0.7068
Model: KNN, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Forma Gosta Numericki'], Accuracy: 0.4816, Spearman: 0.7008
Model: Random Forest, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Otezana Forma Domacina'], Accuracy: 0.4553, Spearman: 0.5218
Model: Logistic Regression, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Otezana Forma Domacina'], Accuracy: 0.5211, Spearman: 0.6602
Model: SVC, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Otezana Forma Domacina'], Accuracy: 0.4763, Spearman: 0.9850
Model: Gradient Boosting, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Otezana Forma Domacina'], Accuracy: 0.4895, Spearman: 0.5910
Model: KNN, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Otezana Forma Domacina'], Accuracy: 0.4395, Spearman: 0.7383
Model: Random Forest, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Otezana Forma Gosta'], Accuracy: 0.4947, Spearman: 0.6602
Model: Logistic Regression, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Otezana Forma Gosta'], Accuracy: 0.5553, Spearman: 0.7549
Model: SVC, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Otezana Forma Gosta'], Accuracy: 0.5237, Spearman: 0.7398
Model: Gradient Boosting, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Otezana Forma Gosta'], Accuracy: 0.5342, Spearman: 0.7113
Model: KNN, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Otezana Forma Gosta'], Accuracy: 0.5026, Spearman: 0.7128
Model: Random Forest, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Domacin -1 utakmica'], Accuracy: 0.4789, Spearman: 0.3368
Model: Logistic Regression, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Domacin -1 utakmica'], Accuracy: 0.5184, Spearman: 0.8662
Model: SVC, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Domacin -1 utakmica'], Accuracy: 0.5026, Spearman: 0.4526
Model: Gradient Boosting, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Domacin -1 utakmica'], Accuracy: 0.4974, Spearman: 0.5744
Model: KNN, Features: ['HomeTeam', 'Novi u Ligi Domaci', 'Domacin -1 utakmica'], Accuracy: 0.3974, Spearman: 0.3744
